date,pixel_separation,pairs,mean_abs_gt_difference_m,mae_m,rmse_m,bias_m,pearson,spearman,sign_agreement,slope,intercept_m,r2
20220505,8,67055,0.02679404372610636,0.026863035805804392,0.07510022242225135,-0.002054798155376123,0.20119713818987497,0.14500006726939482,0.5308261028962483,0.01444003014068492,-0.00015862061952232658,0.04048028841579565
20220505,16,66781,0.038480200203624,0.0383335457150351,0.10284757855114392,-0.00379437049428702,0.32253762726411317,0.1967701986333116,0.542492274131976,0.0270030182984055,-0.00043493037895194153,0.10403052100116394
20220505,32,64569,0.051398415693145315,0.05079641022329303,0.13053964677070487,-0.007562141422629785,0.4448258192836096,0.2732827334271012,0.5542221457293508,0.04736844231631591,-0.0009824985874712995,0.1978700095013345
20220505,64,61016,0.06536366551446983,0.06420810097803482,0.15464932774514834,-0.011326749564338254,0.5249345847906618,0.35985745385814355,0.578582625195941,0.06873867112898244,-0.002227283036211942,0.2755563183093439
20220505,128,54143,0.08147277854560067,0.0805588742804799,0.17758464838980445,-0.01381964072738741,0.5267297992509089,0.4304574189714575,0.5955987584335446,0.0804681597192201,-0.004114124891785562,0.27744428141890287
