date,filename,growth_stage,valid_pixels,minimum_m,p01_m,p05_m,median_m,mean_m,p95_m,p99_m,maximum_m,std_m,gps_altitude_recorded_m,documented_flight_altitude,metric_depth_source
2025-08-22,frame1123.png,early,8294400,3.769343376159668,4.742040157318115,4.935504913330078,5.6556854248046875,5.644987106323242,6.325859069824219,6.566730499267578,13.311467170715332,0.4325094223022461,390.9950198052548,6 m orthomosaic flight / 10 m DEM flight; frame-specific altitude not published,Depth-Anything-V2-Metric-Outdoor-Small-hf
2025-08-22,frame1464.png,early,8294400,4.4695258140563965,4.865523338317871,5.065093517303467,5.79526948928833,5.786911964416504,6.4733967781066895,6.702798366546631,13.324546813964844,0.45881786942481995,390.9950198052548,6 m orthomosaic flight / 10 m DEM flight; frame-specific altitude not published,Depth-Anything-V2-Metric-Outdoor-Small-hf
2025-08-22,frame515.png,early,8294400,3.7978224754333496,4.267005443572998,4.485401153564453,5.257917404174805,5.2744011878967285,6.143867492675781,6.3705153465271,11.98315715789795,0.49141260981559753,390.9950198052548,6 m orthomosaic flight / 10 m DEM flight; frame-specific altitude not published,Depth-Anything-V2-Metric-Outdoor-Small-hf
2025-09-12,frame0271.png,middle,8294400,4.3980512619018555,4.717276096343994,4.905009746551514,5.671149253845215,5.834629535675049,7.386902809143066,7.845163345336914,14.31082534790039,0.7287685871124268,307.81700573260684,6 m orthomosaic flight / 10 m DEM flight; frame-specific altitude not published,Depth-Anything-V2-Metric-Outdoor-Small-hf
2025-09-12,frame1108.png,middle,8294400,5.094755172729492,5.456264019012451,5.54801082611084,6.129408836364746,6.3155999183654785,7.718475818634033,8.049924850463867,14.414384841918945,0.687190592288971,307.9169966314556,6 m orthomosaic flight / 10 m DEM flight; frame-specific altitude not published,Depth-Anything-V2-Metric-Outdoor-Small-hf
2025-09-12,frame1184.png,middle,8294400,4.249863147735596,4.706132888793945,4.929372310638428,5.570498466491699,5.585421562194824,6.310671329498291,6.613786220550537,12.871549606323242,0.4484977722167969,307.81700573260684,6 m orthomosaic flight / 10 m DEM flight; frame-specific altitude not published,Depth-Anything-V2-Metric-Outdoor-Small-hf
2025-10-03,frame132.png,late,8294400,5.353687286376953,5.753192901611328,5.900215148925781,6.822092056274414,6.826323509216309,7.9512763023376465,8.432082176208496,14.92536735534668,0.6640905141830444,259.14099175309946,6 m orthomosaic flight / 10 m DEM flight; frame-specific altitude not published,Depth-Anything-V2-Metric-Outdoor-Small-hf
2025-10-03,frame266.png,late,8294400,5.006443977355957,5.430239200592041,5.692321300506592,6.727188587188721,6.681762218475342,7.641977310180664,7.903039932250977,14.654960632324219,0.6403217315673828,259.14099175309946,6 m orthomosaic flight / 10 m DEM flight; frame-specific altitude not published,Depth-Anything-V2-Metric-Outdoor-Small-hf
2025-10-03,frame73.png,late,8294400,5.109683036804199,5.486691474914551,5.679707050323486,6.643028259277344,6.588685512542725,7.409605979919434,7.875211238861084,13.66268253326416,0.5254268050193787,259.24100386124155,6 m orthomosaic flight / 10 m DEM flight; frame-specific altitude not published,Depth-Anything-V2-Metric-Outdoor-Small-hf
