scene,year,date,crop,filename,frame_id,camera_type,view_type,nadir_or_oblique,view_verticality_score,width,height,corresponding_depth_filename,intrinsics_available,extrinsics_available,camera_model,local_rgb_path,local_depth_path,source_rgb,source_depth,source_revision,mae_m,rmse_m,absrel,bias_m,median_abs_error_m,delta_1_25,delta_1_25_2,delta_1_25_3,valid_pixels,prediction_path
2025/Day001_Oat,2025,Day001,oat,237.JPG,237,DJI Mavic 3M RGB camera,oblique,oblique,0.7067726276480871,5280,3956,237_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\237.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\237_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/237.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/237_depth.tif?download=true,main,14.082917367084875,14.86662733117337,0.5852637392258544,-14.082917367084875,12.365269660949707,0.0,3.5429872074222706e-05,0.012870331934810951,20886330,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day001_Oat\oblique\237\237_metric_depth_m.npy
2025/Day001_Oat,2025,Day001,oat,308.JPG,308,DJI Mavic 3M RGB camera,oblique,oblique,0.7074544938563304,5280,3956,308_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\308.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\308_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/308.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/308_depth.tif?download=true,main,13.644946077944837,14.26570241581285,0.5834682938215392,-13.644946077944837,11.656076431274414,0.0,0.0,0.007082738288612109,20709928,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day001_Oat\oblique\308\308_metric_depth_m.npy
2025/Day001_Oat,2025,Day001,oat,487.JPG,487,DJI Mavic 3M RGB camera,oblique,oblique,0.7080546480846165,5280,3956,487_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\487.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\487_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/487.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/487_depth.tif?download=true,main,15.866015874319913,16.805453445230704,0.6543620268438803,-15.866015874319913,14.014968156814575,0.0,0.0,7.183625242339598e-07,20880822,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day001_Oat\oblique\487\487_metric_depth_m.npy
2025/Day001_Oat,2025,Day001,oat,558.JPG,558,DJI Mavic 3M RGB camera,oblique,oblique,0.7085719022101711,5280,3956,558_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\558.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\558_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/558.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/558_depth.tif?download=true,main,13.653847741352376,14.051229945788336,0.5881877235053219,-13.653847741352376,12.470938682556152,0.0,0.0,0.020340134598846826,20797355,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day001_Oat\oblique\558\558_metric_depth_m.npy
2025/Day001_Oat,2025,Day001,oat,629.JPG,629,DJI Mavic 3M RGB camera,oblique,oblique,0.7093736388252762,5280,3956,629_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\629.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\629_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/629.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/629_depth.tif?download=true,main,14.733742721333465,15.447098412340916,0.6259709665517493,-14.733742721333465,13.440615177154541,0.0,0.0,0.015578602998897418,20807514,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day001_Oat\oblique\629\629_metric_depth_m.npy
2025/Day001_Oat,2025,Day001,oat,700.JPG,700,DJI Mavic 3M RGB camera,oblique,oblique,0.7083800399027272,5280,3956,700_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\700.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\700_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/700.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/700_depth.tif?download=true,main,14.323530198353522,15.22750499108679,0.6199290032070395,-14.323530198353522,12.946763038635254,0.0,0.0,0.021212880727633217,20878541,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day001_Oat\oblique\700\700_metric_depth_m.npy
2025/Day007_Corn,2025,Day007,corn,1.JPG,1,DJI Mavic 3M RGB camera,nadir,nadir,0.9999954721327803,5280,3956,1_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day007_Corn\images\1.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day007_Corn\1_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day007_Corn/images/1.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day007_Corn_depth/1_depth.tif?download=true,main,11.418890535230739,11.4469322992193,0.6313827155544277,-11.418890535230739,11.658172845840454,0.0,1.3883782210374727e-06,5.3141373287986025e-06,20887680,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day007_Corn\nadir\1\1_metric_depth_m.npy
2025/Day007_Corn,2025,Day007,corn,33.JPG,33,DJI Mavic 3M RGB camera,nadir,nadir,0.9999647586221735,5280,3956,33_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day007_Corn\images\33.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day007_Corn\33_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day007_Corn/images/33.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day007_Corn_depth/33_depth.tif?download=true,main,12.881055178269222,12.883689889537512,0.708964754038089,-12.881055178269222,12.94299602508545,0.0,1.3883782210374727e-06,3.2555075527775223e-06,20887680,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day007_Corn\nadir\33\33_metric_depth_m.npy
2025/Day007_Corn,2025,Day007,corn,64.JPG,64,DJI Mavic 3M RGB camera,nadir,nadir,0.9999746975571722,5280,3956,64_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day007_Corn\images\64.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day007_Corn\64_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day007_Corn/images/64.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day007_Corn_depth/64_depth.tif?download=true,main,12.144498919800103,12.164965167264915,0.6699015749181166,-12.144498919800103,12.251865863800049,1.4841284431779882e-06,3.734258663480099e-06,8.23451910408432e-06,20887680,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day007_Corn\nadir\64\64_metric_depth_m.npy
2025/Day007_Corn,2025,Day007,corn,578.JPG,578,DJI Mavic 3M RGB camera,nadir,nadir,0.9999915345736107,5280,3956,578_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day007_Corn\images\578.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day007_Corn\578_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day007_Corn/images/578.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day007_Corn_depth/578_depth.tif?download=true,main,12.921889452605514,12.923181250876263,0.7155422871790305,-12.921889452605514,12.947962760925293,0.0,1.0532524435456691e-06,2.728881331004688e-06,20887680,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day007_Corn\nadir\578\578_metric_depth_m.npy
