scene,year,date,crop,filename,frame_id,camera_type,view_type,nadir_or_oblique,view_verticality_score,width,height,corresponding_depth_filename,intrinsics_available,extrinsics_available,camera_model,local_rgb_path,local_depth_path,source_rgb,source_depth,source_revision,variant,pixel_separation,pairs,mean_abs_gt_difference_m,local_difference_mae_m,local_difference_rmse_m,local_difference_bias_m,local_difference_pearson,local_difference_spearman,local_difference_sign_agreement,gt_difference_std_m
2025/Day001_Oat,2025,Day001,oat,96.JPG,96,DJI Mavic 3M RGB camera,oblique,oblique,0.7043685218326969,5280,3956,96_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\96.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\96_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/96.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/96_depth.tif?download=true,main,relative_scale_shift,32,20000,0.11028671875,0.10188305883407593,0.3294691747952875,-0.011218189907073975,0.3315180324568573,0.3744128079177082,0.5907705979433795,0.3489757980253385
2025/Day001_Oat,2025,Day001,oat,96.JPG,96,DJI Mavic 3M RGB camera,oblique,oblique,0.7043685218326969,5280,3956,96_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\96.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\96_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/96.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/96_depth.tif?download=true,main,metric_raw,64,20000,0.159090625,0.18070804424285888,0.4188099652235152,-0.028403678035736082,0.1909539565429733,0.13113196186730708,0.5392220709253449,0.42108858713135444
2025/Day001_Oat,2025,Day001,oat,96.JPG,96,DJI Mavic 3M RGB camera,oblique,oblique,0.7043685218326969,5280,3956,96_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\96.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\96_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/96.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/96_depth.tif?download=true,main,metric_bias_corrected,64,20000,0.159090625,0.18070804028511048,0.4188099753925876,-0.028403677988052368,0.19095388397794272,0.13113209473732765,0.5391628677994198,0.42108858713135444
2025/Day001_Oat,2025,Day001,oat,96.JPG,96,DJI Mavic 3M RGB camera,oblique,oblique,0.7043685218326969,5280,3956,96_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\96.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\96_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/96.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/96_depth.tif?download=true,main,metric_scale_shift,64,20000,0.159090625,0.2177808108329773,0.4519793918917711,-0.04189640169143677,0.19095398088557217,0.131131944550454,0.5392220709253449,0.42108858713135444
2025/Day001_Oat,2025,Day001,oat,96.JPG,96,DJI Mavic 3M RGB camera,oblique,oblique,0.7043685218326969,5280,3956,96_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\96.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\96_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/96.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/96_depth.tif?download=true,main,relative_scale_shift,64,20000,0.159090625,0.1369177240371704,0.38064506864499875,-0.022815206909179687,0.4311427012042232,0.4393232799565611,0.5874726185542597,0.42108858713135444
2025/Day001_Oat,2025,Day001,oat,96.JPG,96,DJI Mavic 3M RGB camera,oblique,oblique,0.7043685218326969,5280,3956,96_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\96.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\96_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/96.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/96_depth.tif?download=true,main,metric_raw,128,20000,0.209478125,0.25047753024101255,0.5536673944291314,-0.07007045435905457,0.26337587598652085,0.10820956047147179,0.5278150884262368,0.562848899485229
2025/Day001_Oat,2025,Day001,oat,96.JPG,96,DJI Mavic 3M RGB camera,oblique,oblique,0.7043685218326969,5280,3956,96_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\96.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\96_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/96.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/96_depth.tif?download=true,main,metric_bias_corrected,128,20000,0.209478125,0.2504775273323059,0.5536674030903834,-0.0700704402923584,0.26337582549647776,0.10820932976214223,0.5278150884262368,0.562848899485229
2025/Day001_Oat,2025,Day001,oat,96.JPG,96,DJI Mavic 3M RGB camera,oblique,oblique,0.7043685218326969,5280,3956,96_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\96.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\96_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/96.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/96_depth.tif?download=true,main,metric_scale_shift,128,20000,0.209478125,0.3146149897575378,0.6146953667574142,-0.09248462724685669,0.26337593835757234,0.10820952025838351,0.5278150884262368,0.562848899485229
2025/Day001_Oat,2025,Day001,oat,96.JPG,96,DJI Mavic 3M RGB camera,oblique,oblique,0.7043685218326969,5280,3956,96_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\96.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\96_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/96.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/96_depth.tif?download=true,main,relative_scale_shift,128,20000,0.209478125,0.1879906002998352,0.510808632757257,-0.06058792924880981,0.4340372387163528,0.4679659344292186,0.5795276471905082,0.562848899485229
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,metric_raw,8,20000,0.02267578125,0.02712505021095276,0.10205199445785901,0.0008494757652282715,0.05392458659593194,0.012213929065423417,0.5116050595603586,0.10111603090777925
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,metric_bias_corrected,8,20000,0.02267578125,0.027125051689147948,0.10205198868489679,0.0008494781494140625,0.05392485702461299,0.012215973834846384,0.5116050595603586,0.10111603090777925
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,metric_scale_shift,8,20000,0.02267578125,0.05348615026473999,0.13834847991455138,0.010227388286590576,0.05392445442425258,0.012214282183300614,0.5116050595603586,0.10111603090777925
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,relative_scale_shift,8,20000,0.02267578125,0.024039884853363037,0.10025682387152399,-0.001842485523223877,0.1325021732988794,0.07625010691637703,0.5171312783986246,0.10111603090777925
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,metric_raw,16,20000,0.03911875,0.045724475955963136,0.15031999544110494,0.00278877477645874,0.06352722696098416,0.005387769984303266,0.5084326306141155,0.14820584406276113
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,metric_bias_corrected,16,20000,0.03911875,0.04572446899414063,0.1503199872972349,0.0027887712478637697,0.06352742525645902,0.00538860435974544,0.5084326306141155,0.14820584406276113
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,metric_scale_shift,16,20000,0.03911875,0.09152988243103027,0.2246599265713255,0.020472087287902833,0.06352714561582726,0.005387924207357706,0.5084326306141155,0.14820584406276113
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,relative_scale_shift,16,20000,0.03911875,0.040713715553283694,0.14432456157358747,-0.0017357566833496093,0.2288536235467104,0.09058522730087847,0.5157653528872594,0.14820584406276113
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,metric_raw,32,20000,0.0579828125,0.06702219951152802,0.18814583453630507,0.00675049135684967,0.1160227306613106,0.02105605783639382,0.5235276259866424,0.18433168928373203
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,metric_bias_corrected,32,20000,0.0579828125,0.06702219696044921,0.18814582979755556,0.0067504890441894535,0.1160227799828206,0.021056376450960906,0.5235276259866424,0.18433168928373203
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,metric_scale_shift,32,20000,0.0579828125,0.14627718105316162,0.34837330276202444,0.03856788749694824,0.11602273924631752,0.02105632500330088,0.5235276259866424,0.18433168928373203
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,relative_scale_shift,32,20000,0.0579828125,0.05810812692642212,0.17329567535634202,-0.0021684739112854,0.3516810224462143,0.08543742546380599,0.4941560412871888,0.18433168928373203
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,metric_raw,64,20000,0.072857421875,0.08618615293502807,0.22086003971625576,0.015938974857330323,0.17939217239027058,0.02110601525729493,0.5479553403282217,0.21276257152203187
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,metric_bias_corrected,64,20000,0.072857421875,0.08618615303039551,0.2208600439162162,0.0159389684677124,0.17939210769328526,0.02110577700099113,0.5479553403282217,0.21276257152203187
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,metric_scale_shift,64,20000,0.072857421875,0.2208174144744873,0.5362367021311126,0.08433750324249267,0.17939218306873586,0.021105627778343225,0.5479553403282217,0.21276257152203187
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,relative_scale_shift,64,20000,0.072857421875,0.07051872873306274,0.1853683607230334,-0.0030018868446350096,0.5096712281932099,0.11261718382785406,0.5005380683346785,0.21276257152203187
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,metric_raw,128,20000,0.101765234375,0.11725673072338104,0.26335648250015753,0.02643961832523346,0.25287477236886235,0.036423748722922256,0.5751518367828292,0.2559607549027478
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,metric_bias_corrected,128,20000,0.101765234375,0.11725673198699951,0.26335648634257525,0.026439610099792482,0.25287475134535,0.0364235116138439,0.5751518367828292,0.2559607549027478
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,metric_scale_shift,128,20000,0.101765234375,0.3320122957229614,0.7349814978639324,0.15848385314941407,0.2528747776318994,0.03642370293138831,0.5751518367828292,0.2559607549027478
2025/Day001_Oat,2025,Day001,oat,166.JPG,166,DJI Mavic 3M RGB camera,oblique,oblique,0.7105216300603896,5280,3956,166_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\166.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\166_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/166.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/166_depth.tif?download=true,main,relative_scale_shift,128,20000,0.101765234375,0.09566216182708741,0.2133061658122388,-0.009814573860168457,0.5685669731211329,0.12203884742747774,0.4887670263576862,0.2559607549027478
2025/Day001_Oat,2025,Day001,oat,237.JPG,237,DJI Mavic 3M RGB camera,oblique,oblique,0.7067726276480871,5280,3956,237_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\237.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\237_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/237.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/237_depth.tif?download=true,main,metric_raw,8,20000,0.03470234375,0.042170650243759156,0.1630719796531979,0.004513941192626953,0.05629120859173812,0.012632951643430344,0.5079915270556519,0.16202411718682777
2025/Day001_Oat,2025,Day001,oat,237.JPG,237,DJI Mavic 3M RGB camera,oblique,oblique,0.7067726276480871,5280,3956,237_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day001_Oat\images\237.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day001_Oat\237_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day001_Oat/images/237.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day001_Oat_depth/237_depth.tif?download=true,main,metric_bias_corrected,8,20000,0.03470234375,0.04217065839767456,0.1630719855563003,0.004513941669464111,0.05629099973000718,0.012632859344194319,0.5077989601386482,0.16202411718682777
