scene,year,date,crop,filename,frame_id,camera_type,view_type,nadir_or_oblique,view_verticality_score,width,height,corresponding_depth_filename,intrinsics_available,extrinsics_available,camera_model,local_rgb_path,local_depth_path,source_rgb,source_depth,source_revision,variant,pixel_separation,pairs,mean_abs_gt_difference_m,local_difference_mae_m,local_difference_rmse_m,local_difference_bias_m,local_difference_pearson,local_difference_spearman,local_difference_sign_agreement,gt_difference_std_m
2025/Day001_Wheat,2025,Day001,wheat,1.JPG,1,DJI Mavic 3M RGB camera,nadir,nadir,0.9999870190847487,5280,3956,1_depth.tif,True,True,OPENCV,data\uav3dcrop\2025\Day001_Wheat\images\1.JPG,data\uav3dcrop_depth\2025\Day001_Wheat\1_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/blob/main/2025/Day001_Wheat/images/1.JPG,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/blob/main/2025/Day001_Wheat_depth/1_depth.tif,main,metric_scale_shift,32,20000,0.014714453125,0.014886641788482665,0.025167688841823598,-0.0013814029693603516,0.04415256660737346,0.002715525457000326,0.5237205105066391,0.025152003933073902
2025/Day001_Wheat,2025,Day001,wheat,1.JPG,1,DJI Mavic 3M RGB camera,nadir,nadir,0.9999870190847487,5280,3956,1_depth.tif,True,True,OPENCV,data\uav3dcrop\2025\Day001_Wheat\images\1.JPG,data\uav3dcrop_depth\2025\Day001_Wheat\1_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/blob/main/2025/Day001_Wheat/images/1.JPG,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/blob/main/2025/Day001_Wheat_depth/1_depth.tif,main,relative_scale_shift,32,20000,0.014714453125,0.014877694702148437,0.025265117676520482,-0.0008146184921264648,-0.09970862572085842,-0.02830557079607538,0.5651669459842723,0.025152003933073902
2025/Day001_Wheat,2025,Day001,wheat,1.JPG,1,DJI Mavic 3M RGB camera,nadir,nadir,0.9999870190847487,5280,3956,1_depth.tif,True,True,OPENCV,data\uav3dcrop\2025\Day001_Wheat\images\1.JPG,data\uav3dcrop_depth\2025\Day001_Wheat\1_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/blob/main/2025/Day001_Wheat/images/1.JPG,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/blob/main/2025/Day001_Wheat_depth/1_depth.tif,main,metric_raw,64,20000,0.022630078125,0.037098534870147706,0.057295208834779864,0.010836842107772826,0.01549911024883555,-0.00990140195301512,0.5238664197383356,0.03775224238727196
2025/Day001_Wheat,2025,Day001,wheat,1.JPG,1,DJI Mavic 3M RGB camera,nadir,nadir,0.9999870190847487,5280,3956,1_depth.tif,True,True,OPENCV,data\uav3dcrop\2025\Day001_Wheat\images\1.JPG,data\uav3dcrop_depth\2025\Day001_Wheat\1_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/blob/main/2025/Day001_Wheat/images/1.JPG,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/blob/main/2025/Day001_Wheat_depth/1_depth.tif,main,metric_bias_corrected,64,20000,0.022630078125,0.037098534059524534,0.0572952148925805,0.010836837148666381,0.015499105546893639,-0.009901383271774087,0.5238664197383356,0.03775224238727196
2025/Day001_Wheat,2025,Day001,wheat,1.JPG,1,DJI Mavic 3M RGB camera,nadir,nadir,0.9999870190847487,5280,3956,1_depth.tif,True,True,OPENCV,data\uav3dcrop\2025\Day001_Wheat\images\1.JPG,data\uav3dcrop_depth\2025\Day001_Wheat\1_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/blob/main/2025/Day001_Wheat/images/1.JPG,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/blob/main/2025/Day001_Wheat_depth/1_depth.tif,main,metric_scale_shift,64,20000,0.022630078125,0.02280222444534302,0.03793117316615694,-0.0028954874992370605,0.015499985854031699,-0.0098995740413477,0.5236871975625784,0.03775224238727196
2025/Day001_Wheat,2025,Day001,wheat,1.JPG,1,DJI Mavic 3M RGB camera,nadir,nadir,0.9999870190847487,5280,3956,1_depth.tif,True,True,OPENCV,data\uav3dcrop\2025\Day001_Wheat\images\1.JPG,data\uav3dcrop_depth\2025\Day001_Wheat\1_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/blob/main/2025/Day001_Wheat/images/1.JPG,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/blob/main/2025/Day001_Wheat_depth/1_depth.tif,main,relative_scale_shift,64,20000,0.022630078125,0.02282424736022949,0.038008514225880155,-0.0017711034774780274,-0.10980610965649693,-0.04809717158199723,0.5589342254614971,0.03775224238727196
2025/Day001_Wheat,2025,Day001,wheat,1.JPG,1,DJI Mavic 3M RGB camera,nadir,nadir,0.9999870190847487,5280,3956,1_depth.tif,True,True,OPENCV,data\uav3dcrop\2025\Day001_Wheat\images\1.JPG,data\uav3dcrop_depth\2025\Day001_Wheat\1_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/blob/main/2025/Day001_Wheat/images/1.JPG,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/blob/main/2025/Day001_Wheat_depth/1_depth.tif,main,metric_raw,128,20000,0.032270703125,0.05989813497066498,0.08500082649395872,0.02162868664264679,-0.038489008949569095,-0.08116488985925022,0.5117760837410399,0.05290242436555873
2025/Day001_Wheat,2025,Day001,wheat,1.JPG,1,DJI Mavic 3M RGB camera,nadir,nadir,0.9999870190847487,5280,3956,1_depth.tif,True,True,OPENCV,data\uav3dcrop\2025\Day001_Wheat\images\1.JPG,data\uav3dcrop_depth\2025\Day001_Wheat\1_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/blob/main/2025/Day001_Wheat/images/1.JPG,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/blob/main/2025/Day001_Wheat_depth/1_depth.tif,main,metric_bias_corrected,128,20000,0.032270703125,0.05989813017845154,0.08500082108159825,0.021628688764572145,-0.038488876826028744,-0.0811648608395551,0.5117760837410399,0.05290242436555873
2025/Day001_Wheat,2025,Day001,wheat,1.JPG,1,DJI Mavic 3M RGB camera,nadir,nadir,0.9999870190847487,5280,3956,1_depth.tif,True,True,OPENCV,data\uav3dcrop\2025\Day001_Wheat\images\1.JPG,data\uav3dcrop_depth\2025\Day001_Wheat\1_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/blob/main/2025/Day001_Wheat/images/1.JPG,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/blob/main/2025/Day001_Wheat_depth/1_depth.tif,main,metric_scale_shift,128,20000,0.032270703125,0.03257935152053833,0.053528788221426274,-0.005627946186065674,-0.038488845202311134,-0.08116454345112172,0.5117760837410399,0.05290242436555873
2025/Day001_Wheat,2025,Day001,wheat,1.JPG,1,DJI Mavic 3M RGB camera,nadir,nadir,0.9999870190847487,5280,3956,1_depth.tif,True,True,OPENCV,data\uav3dcrop\2025\Day001_Wheat\images\1.JPG,data\uav3dcrop_depth\2025\Day001_Wheat\1_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/blob/main/2025/Day001_Wheat/images/1.JPG,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/blob/main/2025/Day001_Wheat_depth/1_depth.tif,main,relative_scale_shift,128,20000,0.032270703125,0.032431136989593504,0.053501393940317096,-0.0033582366943359374,-0.12980546057348769,-0.055918557238261724,0.5610991011491637,0.05290242436555873
