pixel_separation,gt_magnitude_lower_m,gt_magnitude_upper_m,gt_magnitude_bin,variant,pairs,mean_abs_gt_difference_m,local_difference_mae_m,local_difference_rmse_m,local_difference_bias_m,local_difference_pearson,local_difference_spearman,local_difference_sign_agreement,gt_difference_std_m
16,0.2,0.5,0.20-0.50 m,metric_raw,5205,0.28597052113352545,0.2775449224668094,0.2898189546875764,0.024912970530998238,0.18719360122283016,0.33490424523694495,0.6518731988472622,0.29390252186653276
16,0.2,0.5,0.20-0.50 m,metric_bias_corrected,5205,0.28597052113352545,0.27754490638901474,0.2898189327054751,0.024912987341683835,0.1871939850061536,0.33490533795411703,0.6518731988472622,0.29390252186653276
16,0.2,0.5,0.20-0.50 m,metric_scale_shift,5205,0.28597052113352545,0.2841985874744016,0.3760758255496716,0.0254970823538979,0.12228290886174271,0.25825033124238106,0.6249759846301634,0.29390252186653276
16,0.2,0.5,0.20-0.50 m,relative_scale_shift,5205,0.28597052113352545,0.26524134754103956,0.2761621612461121,0.019956568773839476,0.3937107488810449,0.5379684799588026,0.7658021133525457,0.29390252186653276
16,0.5,1.0,0.50-1.00 m,metric_raw,612,0.6294679330065359,0.6159144141315634,0.6277585897823831,0.0838697026757633,0.3662130324435842,0.3520534974311262,0.6911764705882353,0.6339309880530624
16,0.5,1.0,0.50-1.00 m,metric_bias_corrected,612,0.6294679330065359,0.6159144491931192,0.6277586172808445,0.08386973617902768,0.3662127618307808,0.3520679629595975,0.6911764705882353,0.6339309880530624
16,0.5,1.0,0.50-1.00 m,metric_scale_shift,612,0.6294679330065359,0.5734333212858711,0.6004606520912203,0.07160415524750753,0.3593581565571421,0.3409219331429334,0.6911764705882353,0.6339309880530624
16,0.5,1.0,0.50-1.00 m,relative_scale_shift,612,0.6294679330065359,0.5842390527912215,0.6025661942598571,0.07337890263476403,0.4724093750628359,0.5880376695448346,0.8676470588235294,0.6339309880530624
16,1.0,inf,1.00+ m,metric_raw,54,1.3721064814814814,1.297052224477132,1.3443224547376258,-0.17331103925351743,0.5444966217659872,0.6150417554302925,0.7592592592592593,1.403114001579155
16,1.0,inf,1.00+ m,metric_bias_corrected,54,1.3721064814814814,1.2970520655314128,1.3443222981308558,-0.17331119819923682,0.5444974559513418,0.6150417554302925,0.7592592592592593,1.403114001579155
16,1.0,inf,1.00+ m,metric_scale_shift,54,1.3721064814814814,1.192042315447772,1.2666833936551956,-0.09766529224537036,0.5103353493542098,0.5657956586948275,0.7592592592592593,1.403114001579155
16,1.0,inf,1.00+ m,relative_scale_shift,54,1.3721064814814814,1.3075696450692635,1.3531902530893525,-0.1865062713623047,0.5368114862974946,0.7150227843839226,0.8518518518518519,1.403114001579155
32,0.0,0.02,0.00-0.02 m,metric_raw,209770,0.008150370048147972,0.02345209048963533,0.04835144910258637,0.0018262936536228202,0.01802384320140131,0.033324874646713416,0.5175531499001329,0.010447659012301193
32,0.0,0.02,0.00-0.02 m,metric_bias_corrected,209770,0.008150370048147972,0.023452090571468468,0.0483514487953874,0.001826294112797659,0.018023830137108853,0.03332487390464688,0.51754604192285,0.010447659012301193
32,0.0,0.02,0.00-0.02 m,metric_scale_shift,209770,0.008150370048147972,0.046330359680281985,0.12509809710372174,0.001371475770190815,0.007715966327923776,0.01765719943366329,0.5083554272960543,0.010447659012301193
32,0.0,0.02,0.00-0.02 m,relative_scale_shift,209770,0.008150370048147972,0.01208940356772354,0.02037929760670251,0.00010138159456974547,0.04385595546107674,0.04294535520627972,0.5149231983054582,0.010447659012301193
32,0.02,0.05,0.02-0.05 m,metric_raw,106269,0.03311812181821604,0.040632593954701736,0.08293346675965288,0.0011859176952422115,0.03997542939921198,0.09065044377952508,0.5385484007565706,0.03409421217851237
32,0.02,0.05,0.02-0.05 m,metric_bias_corrected,106269,0.03311812181821604,0.04063259445276725,0.0829334694270307,0.001185916577960103,0.039975424117185646,0.09065038963874264,0.5385389906746088,0.03409421217851237
32,0.02,0.05,0.02-0.05 m,metric_scale_shift,106269,0.03311812181821604,0.07802412621623989,0.19668591018704268,0.0021537968626647746,0.03276245116295549,0.0699207121067126,0.5272468923204321,0.03409421217851237
32,0.02,0.05,0.02-0.05 m,relative_scale_shift,106269,0.03311812181821604,0.03308288596223374,0.038848397180825965,0.00012529319126593043,0.1675882224274698,0.19581217608167056,0.5665528046749287,0.03409421217851237
32,0.05,0.1,0.05-0.10 m,metric_raw,45721,0.07257486302793027,0.07931150627903825,0.1425846593165124,-0.0004724842318164841,0.06038830486453249,0.14579713778058542,0.5726690142385337,0.07382119202279395
32,0.05,0.1,0.05-0.10 m,metric_bias_corrected,45721,0.07257486302793027,0.07931151053939955,0.14258466545554427,-0.0004724862498823644,0.060388284012176593,0.14579701863143438,0.5726690142385337,0.07382119202279395
32,0.05,0.1,0.05-0.10 m,metric_scale_shift,45721,0.07257486302793027,0.1418461095749405,0.3593544701192217,0.001041137938273031,0.05607631984602156,0.1139656632256154,0.5632641455786181,0.07382119202279395
32,0.05,0.1,0.05-0.10 m,relative_scale_shift,45721,0.07257486302793027,0.06785488725216984,0.07358090807145583,-0.0008199024965948682,0.2586177563196182,0.31566631591077665,0.6391811202729599,0.07382119202279395
32,0.1,0.2,0.10-0.20 m,metric_raw,25594,0.13855847561928578,0.1360047845958946,0.16967896337369998,0.007165948180395188,0.09806016862800832,0.24115374114496121,0.6189341251855903,0.1409208803031487
32,0.1,0.2,0.10-0.20 m,metric_bias_corrected,25594,0.13855847561928578,0.13600478914181421,0.1696789699996345,0.007165953788271433,0.09806015409698894,0.24115356828103013,0.6189341251855903,0.1409208803031487
32,0.1,0.2,0.10-0.20 m,metric_scale_shift,25594,0.13855847561928578,0.18910429132462592,0.3895124794175451,0.005020079821769712,0.08271750451466295,0.175571183137149,0.6001015863092912,0.1409208803031487
32,0.1,0.2,0.10-0.20 m,relative_scale_shift,25594,0.13855847561928578,0.12673436700156623,0.13322767811322467,0.005160171650085187,0.3304085078034343,0.4377436140384916,0.7107525201219036,0.1409208803031487
32,0.2,0.5,0.20-0.50 m,metric_raw,11212,0.28485593003032467,0.2715917458034098,0.3076991926016861,0.023543165468378573,0.15372710801117195,0.38598674476090955,0.6929183018194791,0.2926702173521804
32,0.2,0.5,0.20-0.50 m,metric_bias_corrected,11212,0.28485593003032467,0.27159175318222234,0.30769919954094604,0.023543172421899388,0.15372705517946073,0.3859870178529666,0.6929183018194791,0.2926702173521804
32,0.2,0.5,0.20-0.50 m,metric_scale_shift,11212,0.28485593003032467,0.31697135162149376,0.5890662894356339,0.02304096312085688,0.11635746213296869,0.2900280765033373,0.6590260435247949,0.2926702173521804
32,0.2,0.5,0.20-0.50 m,relative_scale_shift,11212,0.28485593003032467,0.2516454436546813,0.2659241931266099,0.016962604355990694,0.4270431354587442,0.5946213011504085,0.8139493399928648,0.2926702173521804
32,0.5,1.0,0.50-1.00 m,metric_raw,1319,0.6237798521607278,0.5958750105157234,0.6210677311383561,0.04353136434258612,0.20358906503294877,0.46620588215212866,0.7589082638362395,0.6327806919312685
32,0.5,1.0,0.50-1.00 m,metric_bias_corrected,1319,0.6237798521607278,0.5958750264223459,0.6210677580502149,0.04353137591103878,0.203588871869911,0.4662009101419727,0.7589082638362395,0.6327806919312685
32,0.5,1.0,0.50-1.00 m,metric_scale_shift,1319,0.6237798521607278,0.5474898943492551,0.8437888247565792,0.04173180404443285,0.1660123255280209,0.46153972768780044,0.7589082638362395,0.6327806919312685
32,0.5,1.0,0.50-1.00 m,relative_scale_shift,1319,0.6237798521607278,0.5447836428361015,0.569817206422995,0.029084335772533866,0.5445820461836581,0.674798681926977,0.8991660348749052,0.6327806919312685
